DataGarrison Station - IMEI: 300534066096200
Time zone: UTC-360 minutes (Daylight Savings not considered in this live file.)
Date_Time	Wind Speed_21491169_mph	Gust Speed_21491169_mph	Wind Direction_21491169_deg	Temperature_MOD_14_0_deg_F	RH_MOD_14_1b_%	Pressure_MOD_14_2_mb	Light_MOD_14_4_lux	
04/27/26 23:00:00	16.131	26.594	223.224	18.770	93.940	631.220	1.970
04/28/26 00:00:00	12.643	20.926	197.953	18.032	93.870	630.960	1.970
04/28/26 01:00:00	16.131	23.542	186.722	17.366	93.830	630.720	1.970
04/28/26 02:00:00	16.567	23.542	210.588	17.780	93.820	630.560	0.000
04/28/26 03:00:00	18.747	32.698	214.800	17.528	93.860	630.200	0.000
04/28/26 04:00:00	18.747	30.954	235.859	16.844	93.710	629.920	0.000
04/28/26 05:00:00	19.183	33.134	233.051	16.574	93.680	630.260	0.000
04/28/26 06:00:00	13.079	19.619	238.667	16.304	93.640	630.200	15155.680
04/28/26 07:00:00	15.695	36.621	235.859	16.844	93.780	630.780	464795.800
04/28/26 08:00:00	20.926	36.621	237.263	17.042	93.530	631.120	1392889.440
04/28/26 09:00:00	21.362	39.237	241.475	17.762	93.310	631.740	3010481.600
04/28/26 10:00:00	22.234	35.313	242.878	18.284	93.310	631.820	3382528.320
04/28/26 11:00:00	23.978	43.161	231.647	19.382	92.480	632.040	4126620.480
04/28/26 12:00:00	23.106	34.005	235.859	20.570	93.040	632.760	3851629.760
04/28/26 13:00:00	24.414	41.853	234.455	20.444	92.990	632.840	3269296.640
04/28/26 14:00:00	25.286	42.725	231.647	21.542	91.700	633.200	4029565.120
04/28/26 15:00:00	25.286	37.929	238.667	20.138	90.950	633.540	2864898.560
04/28/26 16:00:00	22.234	37.057	234.455	21.758	91.890	633.700	4126620.480
04/28/26 17:00:00	24.414	41.853	237.263	21.938	92.000	633.680	4126620.480
04/28/26 18:00:00	22.670	34.877	240.071	21.902	91.850	634.380	3608991.040
04/28/26 19:00:00	19.619	32.698	237.263	19.832	91.820	634.200	404136.080
04/28/26 20:00:00	20.490	30.518	238.667	19.544	82.740	634.520	5867.160
04/28/26 21:00:00	16.567	27.030	233.051	19.292	85.790	635.160	1.970
04/28/26 22:00:00	15.695	24.414	234.455	19.958	78.290	635.220	1.970
04/28/26 23:00:00	12.643	21.362	228.839	32.000	77.550	635.100	3.940
04/29/26 00:00:00	13.079	21.362	231.647	20.534	77.460	634.960	1.970
04/29/26 01:00:00	13.515	20.926	228.839	19.670	79.070	634.840	1.970
04/29/26 02:00:00	11.335	15.695	227.435	19.472	80.140	634.500	5.920
04/29/26 03:00:00	9.591	12.207	224.627	18.662	81.610	634.160	1.970
04/29/26 04:00:00	9.591	12.643	234.455	19.526	78.330	633.840	0.000
04/29/26 05:00:00	8.719	13.079	235.859	19.094	76.670	633.780	0.000
04/29/26 06:00:00	7.411	13.079	217.608	19.544	75.450	633.780	29435.990
04/29/26 07:00:00	8.719	14.823	228.839	20.444	71.070	633.860	584093.280
04/29/26 08:00:00	8.719	15.259	226.031	21.974	66.970	633.980	1328185.760
04/29/26 09:00:00	9.591	21.362	217.608	22.640	69.980	633.820	1942870.880
04/29/26 10:00:00	16.131	29.646	237.263	22.460	71.660	633.980	2800194.880
04/29/26 11:00:00	13.079	25.286	223.224	23.954	64.370	634.000	2363444.800
04/29/26 12:00:00	13.079	25.722	207.780	26.492	58.320	633.720	4126620.480
04/29/26 13:00:00	16.567	32.262	234.455	26.294	60.340	633.500	4126620.480
04/29/26 14:00:00	14.387	27.030	207.780	27.446	56.760	633.220	2573731.840
04/29/26 15:00:00	17.875	31.390	235.859	26.942	55.110	633.260	4126620.480
04/29/26 16:00:00	16.567	28.338	223.224	26.186	57.320	633.120	4126620.480
04/29/26 17:00:00	13.951	26.158	235.859	25.970	68.670	633.340	4126620.480
04/29/26 18:00:00	19.183	29.210	251.302	32.000	67.350	633.220	3786926.400
04/29/26 19:00:00	13.951	22.234	275.169	23.684	76.630	633.620	669016.840
04/29/26 20:00:00	10.463	23.106	317.286	19.760	91.840	633.880	5503.840
04/29/26 21:00:00	11.335	20.490	280.784	21.434	76.560	634.060	1.970
04/29/26 22:00:00	9.155	16.567	276.573	19.220	84.410	634.460	3.940
04/29/26 23:00:00	4.360	11.771	327.114	18.662	83.360	633.800	3.940
04/30/26 00:00:00	5.668	14.387	308.863	19.958	77.440	633.720	1.970
04/30/26 01:00:00	3.488	10.027	277.976	18.752	85.940	633.420	3.940
04/30/26 02:00:00	3.052	5.668	279.380	17.906	84.340	633.160	1.970
04/30/26 03:00:00	2.616	5.668	252.706	17.762	83.420	632.740	7.890
04/30/26 04:00:00	2.180	4.796	272.361	18.230	78.960	632.520	5.920
04/30/26 05:00:00	2.180	4.360	220.416	17.168	85.220	632.420	0.000
04/30/26 06:00:00	3.488	8.283	226.031	17.492	85.560	632.340	31205.230
04/30/26 07:00:00	6.540	9.591	249.898	18.464	74.290	632.420	519389.560
04/30/26 08:00:00	3.052	6.104	223.224	20.966	75.910	632.520	1223042.240
04/30/26 09:00:00	7.411	18.747	303.247	17.330	79.200	632.260	1433329.280
04/30/26 10:00:00	8.283	15.695	317.286	22.172	68.030	632.300	2978130.240
04/30/26 11:00:00	7.847	17.003	258.322	24.998	62.130	632.360	3770750.400
04/30/26 12:00:00	8.283	18.747	263.937	24.332	59.480	632.260	3350176.320
04/30/26 13:00:00	8.719	23.106	270.957	21.434	74.860	631.880	2832546.880
04/30/26 14:00:00	4.796	19.619	292.016	21.776	82.780	631.820	3010481.600
04/30/26 15:00:00	11.771	22.670	320.094	23.054	68.150	632.000	4126620.480
04/30/26 16:00:00	13.515	22.670	282.188	25.880	62.410	631.720	4126620.480
04/30/26 17:00:00	13.951	24.414	252.706	24.710	65.430	631.680	4126620.480
04/30/26 18:00:00	11.771	23.978	317.286	19.076	89.510	632.000	1481857.120
04/30/26 19:00:00	13.079	25.286	348.173	18.986	91.490	632.020	527477.520
04/30/26 20:00:00	13.951	26.158	335.537	17.654	92.140	632.320	6499.040
04/30/26 21:00:00	12.643	27.466	353.788	17.222	92.200	632.700	1.970
04/30/26 22:00:00	13.079	20.926	0.000	16.700	92.210	632.960	3.940
04/30/26 23:00:00	10.027	17.439	336.941	15.782	92.320	633.140	3.940
05/01/26 00:00:00	4.360	10.027	352.384	15.674	92.360	633.080	1.970
05/01/26 01:00:00	3.052	7.411	47.733	15.332	92.170	632.860	1.970
05/01/26 02:00:00	2.180	7.411	61.773	15.458	92.420	632.620	1.970
05/01/26 03:00:00	3.052	5.232	192.337	14.900	92.190	632.440	7.890
05/01/26 04:00:00	2.180	4.796	164.259	14.468	92.430	632.460	7.890
05/01/26 05:00:00	2.180	4.796	122.141	14.846	92.300	632.380	0.000
05/01/26 06:00:00	3.052	6.975	169.875	14.918	92.320	632.420	38661.320
05/01/26 07:00:00	1.744	5.668	210.588	15.458	91.090	632.740	717544.640
05/01/26 08:00:00	3.488	6.540	214.800	19.274	81.360	633.020	1206866.320
05/01/26 09:00:00	0.872	5.232	158.643	25.052	66.660	633.100	1611264.320
05/01/26 10:00:00	4.796	10.899	50.541	22.316	61.820	633.500	2250213.440
05/01/26 11:00:00	6.540	14.823	16.847	25.430	65.070	633.920	2929602.240
05/01/26 12:00:00	6.975	14.387	26.675	25.322	58.250	633.800	3398704.000
05/01/26 13:00:00	5.668	13.515	9.827	27.248	41.470	633.860	3253120.640
05/01/26 14:00:00	9.591	20.926	5.616	25.322	62.780	633.800	2314917.120
05/01/26 15:00:00	11.771	34.877	353.788	24.134	72.990	633.900	4126620.480
05/01/26 16:00:00	27.902	44.033	1.404	21.092	83.790	633.940	2961954.240
05/01/26 17:00:00	18.311	30.518	0.000	22.658	77.640	634.140	4126620.480
05/01/26 18:00:00	21.798	39.237	2.808	23.000	72.330	634.560	4126620.480
05/01/26 19:00:00	23.106	34.005	9.827	21.884	82.280	634.700	2266389.280
05/01/26 20:00:00	14.823	23.542	5.616	22.172	68.000	635.080	10290.270
05/01/26 21:00:00	16.131	28.338	15.443	21.542	76.000	635.700	0.000
05/01/26 22:00:00	10.463	20.490	37.906	20.642	77.330	636.220	1.970
05/01/26 23:00:00	6.975	14.823	40.714	19.220	78.790	636.440	3.940
05/02/26 00:00:00	6.104	10.899	33.694	19.094	82.580	636.620	5.920
05/02/26 01:00:00	1.308	3.924	124.949	18.626	82.530	636.680	1.970
05/02/26 02:00:00	2.180	4.796	207.780	16.988	88.900	636.840	1.970
05/02/26 03:00:00	2.180	4.796	155.835	17.042	91.890	636.640	1.970
05/02/26 04:00:00	3.052	3.924	134.776	17.132	83.940	636.780	5.920
05/02/26 05:00:00	2.616	4.796	202.165	17.474	87.240	636.820	7.890
05/02/26 06:00:00	2.616	6.104	240.071	17.546	81.870	636.760	53573.500
05/02/26 07:00:00	2.616	5.232	230.243	23.630	64.980	637.020	588137.240
05/02/26 08:00:00	2.616	6.104	217.608	21.722	70.830	637.440	1085546.880
05/02/26 09:00:00	6.104	8.719	224.627	24.242	63.770	637.760	1570824.640
05/02/26 10:00:00	2.180	4.360	234.455	33.998	47.880	638.000	2136981.920
05/02/26 11:00:00	2.180	5.668	350.980	29.624	47.660	638.040	2800194.880
05/02/26 12:00:00	4.796	8.719	268.149	32.036	45.790	638.040	3479583.680
05/02/26 13:00:00	5.668	14.387	247.090	33.440	47.510	637.940	4110444.480
05/02/26 14:00:00	7.847	17.439	221.820	34.268	43.360	637.900	1845815.360
05/02/26 15:00:00	10.899	20.926	228.839	34.772	44.400	637.740	4078092.800
05/02/26 16:00:00	10.463	20.055	255.514	34.934	43.870	637.140	3900157.440
05/02/26 17:00:00	11.335	20.926	261.129	35.690	45.850	637.080	3350176.320
05/02/26 18:00:00	10.463	19.183	221.820	35.204	45.830	637.100	3334000.320
05/02/26 19:00:00	8.283	15.259	244.282	34.448	43.160	637.100	2120806.080
05/02/26 20:00:00	9.591	13.951	275.169	31.028	46.020	637.120	8552.620
05/02/26 21:00:00	7.411	14.823	304.651	29.840	51.550	637.480	0.000
05/02/26 22:00:00	8.719	12.643	276.573	29.498	46.500	637.640	0.000
05/02/26 23:00:00	7.411	13.951	245.686	28.562	46.890	637.600	0.000
05/03/26 00:00:00	9.155	19.183	234.455	28.616	47.750	637.520	0.000
05/03/26 01:00:00	13.079	22.670	242.878	27.896	54.150	637.640	0.000
05/03/26 02:00:00	11.771	21.362	235.859	26.924	59.070	637.260	0.000
05/03/26 03:00:00	10.463	20.055	234.455	26.456	58.570	637.040	0.000
05/03/26 04:00:00	10.027	15.259	224.627	25.268	60.360	636.820	0.000
05/03/26 05:00:00	12.643	22.234	228.839	25.376	63.710	636.580	3.940
05/03/26 06:00:00	12.207	22.670	230.243	24.836	65.630	636.560	35881.090
05/03/26 07:00:00	11.335	23.542	240.071	26.384	60.270	636.780	555785.400
05/03/26 08:00:00	10.899	20.926	206.376	27.320	57.210	636.940	960183.440
05/03/26 09:00:00	14.387	29.646	199.357	28.238	56.040	636.680	1336273.680
05/03/26 10:00:00	14.387	27.466	206.376	28.724	54.310	636.780	1886255.200
05/03/26 11:00:00	13.951	24.414	255.514	31.928	51.670	636.720	2606083.840
05/03/26 12:00:00	15.259	25.286	255.514	31.730	49.610	636.640	3560463.360
05/03/26 13:00:00	12.207	27.466	241.475	32.900	47.980	636.160	2023750.400
05/03/26 14:00:00	17.439	29.646	247.090	33.782	50.880	635.900	2217861.600
05/03/26 15:00:00	19.183	30.082	245.686	33.638	49.360	635.420	1853903.200
05/03/26 16:00:00	17.875	29.646	249.898	34.682	51.110	634.900	4126620.480
05/03/26 17:00:00	17.875	31.390	251.302	34.376	50.960	634.600	4126620.480
05/03/26 18:00:00	19.183	32.262	252.706	32.846	54.140	634.440	3803102.080
05/03/26 19:00:00	19.619	28.338	259.725	31.370	54.340	634.480	175651.180
05/03/26 20:00:00	13.515	20.490	249.898	30.794	54.670	634.500	5472.240
05/03/26 21:00:00	9.591	15.259	220.416	29.624	58.010	634.660	0.000
05/03/26 22:00:00	8.719	13.079	230.243	29.228	58.970	634.660	0.000
05/03/26 23:00:00	6.104	10.463	202.165	28.490	60.220	634.300	0.000
05/04/26 00:00:00	6.540	13.079	211.992	30.038	56.510	633.880	0.000
05/04/26 01:00:00	5.232	9.155	199.357	28.670	59.710	633.660	0.000
05/04/26 02:00:00	6.540	16.131	219.012	32.000	67.750	633.160	0.000
05/04/26 03:00:00	5.232	11.771	226.031	26.564	69.730	632.760	0.000
05/04/26 04:00:00	10.899	17.439	233.051	24.584	78.200	632.840	0.000
05/04/26 05:00:00	11.771	15.695	230.243	23.648	81.720	632.700	0.000
05/04/26 06:00:00	9.591	14.823	227.435	22.064	92.220	632.860	19831.540
05/04/26 07:00:00	7.847	18.747	241.475	24.584	83.540	632.740	592181.200
05/04/26 08:00:00	13.079	23.542	227.435	25.520	84.830	633.060	1336273.680
05/04/26 09:00:00	6.104	13.079	196.549	26.690	85.260	633.000	1870079.200
05/04/26 10:00:00	10.027	21.798	221.820	27.734	83.930	632.780	2492852.320
05/04/26 11:00:00	11.771	27.902	217.608	29.372	77.590	632.320	2411972.640
05/04/26 12:00:00	14.387	32.698	210.588	30.038	80.180	632.140	2282565.280
05/04/26 13:00:00	13.515	27.902	214.800	27.698	91.720	631.860	4126620.480
05/04/26 14:00:00	15.259	26.158	223.224	30.794	78.030	631.440	3479583.680
05/04/26 15:00:00	16.567	35.749	228.839	29.300	90.420	631.560	2767842.880
05/04/26 16:00:00	18.747	31.826	230.243	29.858	82.840	630.840	1894343.200
05/04/26 17:00:00	17.875	35.749	224.627	26.294	92.110	631.160	1417153.440
05/04/26 18:00:00	13.951	31.826	224.627	26.834	92.500	631.040	317190.520
05/04/26 19:00:00	9.155	21.362	219.012	26.330	92.480	630.840	149365.300
05/04/26 20:00:00	13.515	31.390	219.012	24.584	92.650	631.040	1816.630
05/04/26 21:00:00	14.387	30.082	228.839	24.764	92.180	631.260	0.000
05/04/26 22:00:00	13.951	27.902	241.475	25.520	84.870	631.480	0.000
05/04/26 23:00:00	13.515	32.698	230.243	25.196	78.170	631.240	0.000
05/05/26 00:00:00	15.259	25.722	213.396	25.016	77.310	630.840	0.000
05/05/26 01:00:00	15.259	30.954	234.455	24.872	74.180	630.620	0.000
05/05/26 02:00:00	16.131	30.954	241.475	25.394	70.890	630.260	0.000
05/05/26 03:00:00	11.335	25.286	234.455	24.548	75.870	629.820	0.000
05/05/26 04:00:00	13.951	23.978	227.435	23.324	82.220	629.740	0.000
05/05/26 05:00:00	12.643	21.798	220.416	23.216	80.110	629.540	1.970
05/05/26 06:00:00	13.079	20.490	224.627	21.848	84.650	629.440	44727.290
05/05/26 07:00:00	11.335	21.362	227.435	22.064	82.260	629.380	523433.560
05/05/26 08:00:00	11.771	19.183	228.839	22.154	83.060	629.420	956139.520
05/05/26 09:00:00	10.027	22.234	207.780	24.782	76.600	629.020	2509028.160
05/05/26 10:00:00	11.771	25.722	220.416	26.438	68.160	628.820	3608991.040
05/05/26 11:00:00	13.951	27.902	228.839	26.762	66.770	628.500	3139889.280
05/05/26 12:00:00	17.875	36.185	206.376	27.608	59.530	628.280	3722222.400
05/05/26 13:00:00	20.926	38.365	216.204	29.012	53.170	628.040	3738398.400
05/05/26 14:00:00	17.439	33.134	210.588	29.516	52.590	627.760	2282565.280
05/05/26 15:00:00	19.183	38.801	216.204	31.100	56.700	627.600	4126620.480
05/05/26 16:00:00	23.106	45.777	217.608	29.930	50.630	627.340	3835453.760
05/05/26 17:00:00	21.798	38.801	217.608	28.616	44.680	627.120	4126620.480
05/05/26 18:00:00	21.362	37.493	210.588	27.500	56.870	627.160	1150250.640
05/05/26 19:00:00	20.055	44.469	237.263	23.450	79.610	626.940	434465.960
05/05/26 20:00:00	23.978	35.313	266.745	22.316	81.410	627.520	8773.780
05/05/26 21:00:00	21.798	31.826	286.400	22.388	79.190	627.780	0.000
05/05/26 22:00:00	23.106	34.005	273.765	22.532	71.490	628.180	0.000
05/05/26 23:00:00	15.695	27.466	255.514	22.154	67.760	628.240	0.000
05/06/26 00:00:00	20.055	37.057	251.302	20.390	78.560	627.860	0.000
05/06/26 01:00:00	14.387	27.902	226.031	19.256	91.530	628.160	0.000
05/06/26 02:00:00	3.924	11.771	244.282	18.572	91.530	627.740	0.000
05/06/26 03:00:00	3.488	18.311	332.729	17.978	91.720	627.400	0.000
05/06/26 04:00:00	10.027	27.902	313.075	17.204	91.840	627.240	0.000
05/06/26 05:00:00	15.259	31.390	256.918	17.672	87.800	627.320	1.970
05/06/26 06:00:00	11.335	23.978	240.071	17.024	89.220	627.380	68991.180
05/06/26 07:00:00	9.155	17.439	214.800	17.798	92.200	627.180	296970.600
05/06/26 08:00:00	12.207	111.172	272.361	16.736	91.890	626.940	1425241.280
05/06/26 09:00:00	9.155	32.262	310.267	14.846	91.440	627.820	1910519.040
05/06/26 10:00:00	5.668	20.490	300.439	17.654	83.610	628.480	4126620.480
05/06/26 11:00:00	9.155	28.774	318.690	19.400	75.350	628.960	3350176.320
05/06/26 12:00:00	5.232	13.079	308.863	18.986	77.670	629.680	4126620.480
05/06/26 13:00:00	7.411	17.875	324.306	17.150	86.830	629.960	4126620.480
05/06/26 14:00:00	7.847	22.234	315.882	20.822	82.410	630.140	4126620.480
05/06/26 15:00:00	6.975	25.722	304.651	19.652	84.410	630.560	4126620.480
05/06/26 16:00:00	8.719	23.106	296.227	18.086	80.360	631.260	4126620.480
05/06/26 17:00:00	8.283	20.926	306.055	18.950	78.810	631.860	4126620.480
05/06/26 18:00:00	11.335	32.262	299.035	18.140	72.400	632.520	1789199.680
05/06/26 19:00:00	9.591	20.926	297.631	17.456	70.350	633.000	1400977.440
05/06/26 20:00:00	10.463	21.362	301.843	15.044	75.610	633.580	20968.900
05/06/26 21:00:00	6.540	18.311	286.400	14.162	78.820	634.180	0.000
05/06/26 22:00:00	5.668	20.490	303.247	13.406	84.790	634.660	0.000
05/06/26 23:00:00	12.207	23.106	332.729	13.118	81.160	635.220	0.000
05/07/26 00:00:00	14.823	37.057	315.882	16.970	39.390	634.840	0.000
05/07/26 01:00:00	17.003	34.441	308.863	17.996	29.370	635.080	0.000
05/07/26 02:00:00	13.079	34.005	322.902	17.852	50.860	635.000	0.000
05/07/26 03:00:00	10.899	25.722	304.651	18.788	67.190	635.100	0.000
05/07/26 04:00:00	8.283	26.594	308.863	18.644	72.050	635.380	0.000
05/07/26 05:00:00	5.668	12.643	346.769	18.266	76.940	635.400	5.920
05/07/26 06:00:00	5.232	11.335	348.173	18.266	79.450	635.380	88705.590
05/07/26 07:00:00	5.668	10.027	353.788	21.092	74.630	635.820	794380.320
05/07/26 08:00:00	5.668	13.515	346.769	30.596	54.240	636.160	1506120.800
05/07/26 09:00:00	3.924	17.003	356.596	32.000	70.510	636.300	2217861.600
05/07/26 10:00:00	4.360	13.515	300.439	26.060	70.370	636.440	3139889.280
05/07/26 11:00:00	6.540	18.311	251.302	29.516	64.820	636.280	1295833.920
05/07/26 12:00:00	11.335	28.774	259.725	30.308	63.150	636.160	4126620.480
05/07/26 13:00:00	13.951	24.850	272.361	30.632	66.170	636.060	2686963.200
05/07/26 14:00:00	12.643	21.798	261.129	30.812	64.970	636.060	4126620.480
05/07/26 15:00:00	9.591	19.183	283.592	29.012	70.800	635.900	1950958.720
05/07/26 16:00:00	9.591	21.798	255.514	30.362	66.060	635.720	1716407.840
05/07/26 17:00:00	14.823	27.466	238.667	30.308	68.540	635.620	2331093.120
05/07/26 18:00:00	14.823	28.774	235.859	31.712	66.220	635.600	1247306.160
05/07/26 19:00:00	14.823	25.722	241.475	29.480	69.990	635.500	394026.160
05/07/26 20:00:00	16.131	30.082	240.071	28.418	72.670	635.600	7668.000
05/07/26 21:00:00	18.311	27.902	245.686	28.616	73.310	635.760	0.000
05/07/26 22:00:00	22.234	38.801	255.514	28.454	72.710	635.820	0.000
05/07/26 23:00:00	22.234	42.725	261.129	28.508	71.430	635.860	0.000
05/08/26 00:00:00	26.594	48.828	263.937	28.004	74.740	635.460	0.000
05/08/26 01:00:00	27.466	47.956	266.745	29.606	61.750	635.020	0.000
05/08/26 02:00:00	25.286	45.341	270.957	28.616	68.070	635.160	0.000
05/08/26 03:00:00	25.286	47.520	261.129	28.868	65.370	635.080	0.000
05/08/26 04:00:00	21.798	40.109	273.765	28.670	63.470	634.840	0.000
05/08/26 05:00:00	25.722	43.161	276.573	28.220	65.110	634.760	3.940
05/08/26 06:00:00	27.030	46.213	292.016	27.554	66.390	635.120	85672.600
05/08/26 07:00:00	25.722	45.341	292.016	28.382	64.750	635.120	705412.720
05/08/26 08:00:00	24.850	44.905	280.784	29.012	65.720	635.820	863127.920
05/08/26 09:00:00	17.875	36.621	279.380	30.290	61.990	635.780	1821551.360
05/08/26 10:00:00	13.951	30.518	276.573	32.522	58.930	636.120	2314917.120
05/08/26 11:00:00	13.951	23.106	269.553	33.530	55.900	636.100	2848722.560
05/08/26 12:00:00	13.515	26.594	269.553	35.366	52.230	636.280	3220768.640
05/08/26 13:00:00	14.387	24.850	249.898	35.384	55.730	636.020	3188417.280
05/08/26 14:00:00	20.055	32.698	242.878	37.112	53.810	636.240	1756847.680
05/08/26 15:00:00	20.055	28.774	248.494	38.282	52.760	636.280	4126620.480
05/08/26 16:00:00	15.259	26.594	255.514	38.876	51.650	636.240	4126620.480
05/08/26 17:00:00	15.695	28.338	237.263	40.154	50.040	636.180	4126620.480
05/08/26 18:00:00	17.439	31.390	235.859	38.426	49.490	636.240	798424.320
05/08/26 19:00:00	13.515	27.030	235.859	37.256	52.750	636.300	757984.400
05/08/26 20:00:00	10.899	21.362	204.973	36.014	51.470	636.500	11933.140
05/08/26 21:00:00	12.207	23.542	235.859	35.744	50.550	636.660	0.000
05/08/26 22:00:00	13.515	22.670	242.878	35.114	53.180	637.040	0.000
05/08/26 23:00:00	16.131	25.722	244.282	35.402	52.280	636.680	0.000
05/09/26 00:00:00	15.259	27.466	230.243	35.132	54.570	636.540	0.000
05/09/26 01:00:00	16.567	27.902	235.859	34.340	56.570	636.220	0.000
05/09/26 02:00:00	17.003	26.594	262.533	34.178	55.460	635.740	0.000
05/09/26 03:00:00	14.387	24.850	249.898	33.278	56.890	635.640	0.000
05/09/26 04:00:00	13.951	28.774	270.957	30.740	61.080	635.640	0.000
05/09/26 05:00:00	14.387	25.722	304.651	30.542	61.890	635.540	5.920
05/09/26 06:00:00	17.003	32.698	296.227	29.984	58.740	635.640	70507.680
05/09/26 07:00:00	22.670	40.981	310.267	31.298	47.810	635.900	571961.320
05/09/26 08:00:00	20.055	31.826	317.286	31.370	55.910	636.220	992535.360
05/09/26 09:00:00	18.747	31.826	292.016	31.928	55.550	636.320	1271570.000
05/09/26 10:00:00	20.055	30.954	254.110	32.882	56.310	636.380	1910519.040
05/09/26 11:00:00	22.234	37.057	242.878	34.196	55.190	636.760	2444324.480
05/09/26 12:00:00	22.234	35.313	248.494	36.014	53.030	636.840	2929602.240
05/09/26 13:00:00	21.362	37.057	242.878	37.742	45.530	636.540	3285472.640
05/09/26 14:00:00	21.362	33.569	251.302	38.966	45.250	636.760	1748759.680
05/09/26 15:00:00	17.875	34.877	242.878	40.622	45.310	636.780	2201685.760
05/09/26 16:00:00	16.131	27.902	231.647	38.714	39.280	636.380	1700232.000
05/09/26 17:00:00	17.439	30.082	268.149	39.848	33.690	636.300	4126620.480
05/09/26 18:00:00	18.747	31.826	269.553	38.498	30.400	636.160	1538472.800
05/09/26 19:00:00	19.619	31.390	275.169	36.824	40.210	636.320	379872.200
05/09/26 20:00:00	18.747	28.774	256.918	35.834	40.720	636.500	11364.450
05/09/26 21:00:00	17.875	30.518	290.612	35.474	40.390	637.100	0.000
05/09/26 22:00:00	10.463	21.798	318.690	34.646	43.460	637.120	0.000
05/09/26 23:00:00	13.951	23.106	308.863	33.728	28.110	636.960	0.000
05/10/26 00:00:00	11.335	21.798	315.882	30.308	40.300	637.080	0.000
05/10/26 01:00:00	12.643	37.929	346.769	27.698	48.050	637.180	0.000
05/10/26 02:00:00	20.055	33.134	342.557	26.888	53.440	636.940	0.000
05/10/26 03:00:00	16.567	27.030	321.498	25.772	57.780	637.180	0.000
05/10/26 04:00:00	18.311	28.338	320.094	24.962	61.070	637.120	0.000
05/10/26 05:00:00	15.695	23.106	322.902	23.954	65.500	637.440	7.890
05/10/26 06:00:00	11.335	18.747	322.902	23.198	68.530	637.940	103365.020
05/10/26 07:00:00	5.668	15.695	320.094	26.024	61.170	638.380	571961.320
05/10/26 08:00:00	4.796	15.259	247.090	27.572	61.340	638.720	956139.520
05/10/26 09:00:00	6.104	17.439	329.922	31.100	57.030	639.220	1336273.680
05/10/26 10:00:00	2.616	7.411	341.153	35.996	41.060	639.460	1886255.200
05/10/26 11:00:00	4.796	13.515	29.482	34.844	32.600	639.720	2492852.320
05/10/26 12:00:00	3.488	12.643	33.694	43.232	30.200	639.980	3042833.600
05/10/26 13:00:00	2.616	8.719	270.957	41.000	26.500	640.060	3608991.040
05/10/26 14:00:00	3.488	9.155	324.306	41.198	30.940	640.240	1279657.920
05/10/26 15:00:00	4.796	12.207	352.384	40.892	28.420	640.320	4126620.480
05/10/26 16:00:00	10.027	22.234	293.420	41.468	33.040	640.420	4126620.480
05/10/26 17:00:00	15.695	24.850	255.514	41.468	35.070	640.540	3819278.080
05/10/26 18:00:00	14.823	23.542	272.361	41.828	37.220	640.660	3139889.280
05/10/26 19:00:00	13.951	20.490	268.149	40.928	41.370	640.840	2266389.280
05/10/26 20:00:00	9.155	17.439	315.882	36.104	41.540	641.120	19705.160
05/10/26 21:00:00	11.335	17.439	311.671	36.878	41.270	641.280	0.000
05/10/26 22:00:00	11.771	19.183	289.208	36.518	36.870	641.560	0.000
05/10/26 23:00:00	6.540	11.335	276.573	36.572	37.090	641.700	0.000
05/11/26 00:00:00	6.104	9.591	240.071	35.150	41.670	641.780	0.000
05/11/26 01:00:00	10.463	16.567	255.514	35.366	41.200	641.560	0.000
05/11/26 02:00:00	13.951	19.183	282.188	35.942	32.870	641.500	0.000
05/11/26 03:00:00	13.951	19.183	273.765	34.934	36.020	641.500	0.000
05/11/26 04:00:00	13.515	19.619	256.918	33.836	37.170	641.420	0.000
05/11/26 05:00:00	13.515	19.619	273.765	34.556	27.060	641.340	9.870
05/11/26 06:00:00	6.104	18.311	325.710	35.060	26.400	641.540	143299.330
05/11/26 07:00:00	6.540	18.311	320.094	36.122	43.410	642.060	571961.320
05/11/26 08:00:00	12.207	20.490	334.133	37.292	39.660	642.420	923787.680
05/11/26 09:00:00	6.104	16.131	317.286	42.404	38.230	642.780	1247306.160
05/11/26 10:00:00	4.796	10.027	241.475	40.550	37.320	643.080	1789199.680
05/11/26 11:00:00	4.796	10.027	240.071	43.574	36.650	643.220	2379620.800
05/11/26 12:00:00	6.540	14.823	237.263	43.448	36.820	643.120	2961954.240
05/11/26 13:00:00	13.079	23.542	263.937	44.492	37.230	642.820	3511935.360
05/11/26 14:00:00	17.439	25.722	259.725	45.230	33.600	642.800	1158338.560
05/11/26 15:00:00	17.439	29.646	251.302	45.572	37.090	642.760	4126620.480
05/11/26 16:00:00	17.875	30.518	248.494	46.274	33.870	642.440	4126620.480
05/11/26 17:00:00	20.055	29.646	244.282	46.184	34.110	642.620	4126620.480
05/11/26 18:00:00	20.490	30.954	252.706	46.202	31.930	642.500	3560463.360
05/11/26 19:00:00	15.695	27.902	240.071	46.310	32.400	642.560	1967134.720
05/11/26 20:00:00	13.079	19.619	234.455	42.710	32.930	642.780	25644.760
05/11/26 21:00:00	13.079	17.875	254.110	42.350	28.080	643.120	0.000
05/11/26 22:00:00	12.643	16.567	244.282	42.080	26.010	643.260	0.000
